dt,dt_iso,timezone,city_name,lat,lon,temp,wind_speed,wind_deg,rain_1h,rain_3h,snow_1h,snow_3h,clouds_all,weather_id,weather_main,weather_description,weather_icon
1587085200,2020-04-17 01:00:00 +0000 UTC,3600,Dublin,53.349805,-6.26031,9.22,3.6,90,,,,,75,803,Clouds,broken clouds,04n
1587088800,2020-04-17 02:00:00 +0000 UTC,3600,Dublin,53.349805,-6.26031,8.82,4.1,90,,,,,75,803,Clouds,broken clouds,04n
1587092400,2020-04-17 03:00:00 +0000 UTC,3600,Dublin,53.349805,-6.26031,8.39,4.1,70,,,,,75,803,Clouds,broken clouds,04n
1587096000,2020-04-17 04:00:00 +0000 UTC,3600,Dublin,53.349805,-6.26031,8.21,4.6,60,,,,,40,802,Clouds,scattered clouds,03n
1587099600,2020-04-17 05:00:00 +0000 UTC,3600,Dublin,53.349805,-6.26031,7.89,5.1,70,,,,,75,803,Clouds,broken clouds,04n
1587103200,2020-04-17 06:00:00 +0000 UTC,3600,Dublin,53.349805,-6.26031,7.78,4.6,70,,,,,75,803,Clouds,broken clouds,04d
1587106800,2020-04-17 07:00:00 +0000 UTC,3600,Dublin,53.349805,-6.26031,8.58,4.6,60,,,,,40,802,Clouds,scattered clouds,03d
1587110400,2020-04-17 08:00:00 +0000 UTC,3600,Dublin,53.349805,-6.26031,10.51,5.1,70,,,,,75,803,Clouds,broken clouds,04d
1587114000,2020-04-17 09:00:00 +0000 UTC,3600,Dublin,53.349805,-6.26031,11.13,6.7,80,,,,,20,801,Clouds,few clouds,02d
1587117600,2020-04-17 10:00:00 +0000 UTC,3600,Dublin,53.349805,-6.26031,11.66,5.7,90,,,,,40,802,Clouds,scattered clouds,03d
1587121200,2020-04-17 11:00:00 +0000 UTC,3600,Dublin,53.349805,-6.26031,13.2,5.1,70,,,,,40,802,Clouds,scattered clouds,03d
1587124800,2020-04-17 12:00:00 +0000 UTC,3600,Dublin,53.349805,-6.26031,12.53,5.1,90,,,,,75,803,Clouds,broken clouds,04d
1587128400,2020-04-17 13:00:00 +0000 UTC,3600,Dublin,53.349805,-6.26031,12.77,6.7,90,,,,,40,802,Clouds,scattered clouds,03d
1587132000,2020-04-17 14:00:00 +0000 UTC,3600,Dublin,53.349805,-6.26031,12.03,8.2,90,,,,,75,803,Clouds,broken clouds,04d
1587135600,2020-04-17 15:00:00 +0000 UTC,3600,Dublin,53.349805,-6.26031,11.07,7.7,80,,,,,75,803,Clouds,broken clouds,04d
1587139200,2020-04-17 16:00:00 +0000 UTC,3600,Dublin,53.349805,-6.26031,11.04,8.7,90,,,,,75,803,Clouds,broken clouds,04d
1587142800,2020-04-17 17:00:00 +0000 UTC,3600,Dublin,53.349805,-6.26031,10.66,7.2,80,,,,,75,803,Clouds,broken clouds,04d
1587146400,2020-04-17 18:00:00 +0000 UTC,3600,Dublin,53.349805,-6.26031,10.54,6.7,70,,,,,75,803,Clouds,broken clouds,04d
1587150000,2020-04-17 19:00:00 +0000 UTC,3600,Dublin,53.349805,-6.26031,9.85,6.7,80,,,,,75,803,Clouds,broken clouds,04d
1587153600,2020-04-17 20:00:00 +0000 UTC,3600,Dublin,53.349805,-6.26031,9.48,5.1,90,,,,,79,803,Clouds,broken clouds,04n
1587157200,2020-04-17 21:00:00 +0000 UTC,3600,Dublin,53.349805,-6.26031,9.55,5.7,80,,,,,79,803,Clouds,broken clouds,04n
1587160800,2020-04-17 22:00:00 +0000 UTC,3600,Dublin,53.349805,-6.26031,9.31,5.1,90,,,,,75,803,Clouds,broken clouds,04n
1587164400,2020-04-17 23:00:00 +0000 UTC,3600,Dublin,53.349805,-6.26031,9.11,4.1,90,,,,,75,803,Clouds,broken clouds,04n
1587168000,2020-04-18 00:00:00 +0000 UTC,3600,Dublin,53.349805,-6.26031,8.83,6.2,90,,,,,75,803,Clouds,broken clouds,04n
1587171600,2020-04-18 01:00:00 +0000 UTC,3600,Dublin,53.349805,-6.26031,8.42,5.7,90,0.25,,,,75,500,Rain,light rain,10n
1587175200,2020-04-18 02:00:00 +0000 UTC,3600,Dublin,53.349805,-6.26031,8.27,6.2,90,0.51,,,,75,500,Rain,light rain,10n
1587178800,2020-04-18 03:00:00 +0000 UTC,3600,Dublin,53.349805,-6.26031,8.2,5.1,80,0.77,,,,75,500,Rain,light rain,10n
1587182400,2020-04-18 04:00:00 +0000 UTC,3600,Dublin,53.349805,-6.26031,7.77,5.1,70,0.38,,,,75,500,Rain,light rain,10n
1587186000,2020-04-18 05:00:00 +0000 UTC,3600,Dublin,53.349805,-6.26031,7.59,5.1,70,0.5,,,,75,500,Rain,light rain,10n
1587189600,2020-04-18 06:00:00 +0000 UTC,3600,Dublin,53.349805,-6.26031,7.14,5.1,70,,,,,75,300,Drizzle,light intensity drizzle,09d
1587193200,2020-04-18 07:00:00 +0000 UTC,3600,Dublin,53.349805,-6.26031,7.25,5.1,80,,,,,75,803,Clouds,broken clouds,04d
1587196800,2020-04-18 08:00:00 +0000 UTC,3600,Dublin,53.349805,-6.26031,7.99,5.1,80,0.25,,,,75,500,Rain,light rain,10d
1587200400,2020-04-18 09:00:00 +0000 UTC,3600,Dublin,53.349805,-6.26031,8.09,5.7,90,,,,,75,803,Clouds,broken clouds,04d
1587204000,2020-04-18 10:00:00 +0000 UTC,3600,Dublin,53.349805,-6.26031,7.86,4.1,80,,,,,75,803,Clouds,broken clouds,04d
1587207600,2020-04-18 11:00:00 +0000 UTC,3600,Dublin,53.349805,-6.26031,8.52,2.6,50,,,,,75,803,Clouds,broken clouds,04d
1587211200,2020-04-18 12:00:00 +0000 UTC,3600,Dublin,53.349805,-6.26031,8.74,3.6,80,,,,,75,803,Clouds,broken clouds,04d
1587214800,2020-04-18 13:00:00 +0000 UTC,3600,Dublin,53.349805,-6.26031,8.85,4.1,100,,,,,75,803,Clouds,broken clouds,04d
1587218400,2020-04-18 14:00:00 +0000 UTC,3600,Dublin,53.349805,-6.26031,9.03,2.6,120,0.25,,,,75,500,Rain,light rain,10d
1587222000,2020-04-18 15:00:00 +0000 UTC,3600,Dublin,53.349805,-6.26031,9.23,3.1,110,,,,,75,803,Clouds,broken clouds,04d
1587225600,2020-04-18 16:00:00 +0000 UTC,3600,Dublin,53.349805,-6.26031,9.24,2.6,120,,,,,75,803,Clouds,broken clouds,04d
1587229200,2020-04-18 17:00:00 +0000 UTC,3600,Dublin,53.349805,-6.26031,9.32,3.6,80,,,,,75,803,Clouds,broken clouds,04d
1587232800,2020-04-18 18:00:00 +0000 UTC,3600,Dublin,53.349805,-6.26031,8.48,3.6,90,,,,,75,803,Clouds,broken clouds,04d
1587236400,2020-04-18 19:00:00 +0000 UTC,3600,Dublin,53.349805,-6.26031,8.31,3.6,80,0.33,,,,75,500,Rain,light rain,10d
1587240000,2020-04-18 20:00:00 +0000 UTC,3600,Dublin,53.349805,-6.26031,7.51,2.6,80,0.64,,,,75,500,Rain,light rain,10n
1587243600,2020-04-18 21:00:00 +0000 UTC,3600,Dublin,53.349805,-6.26031,7.13,2.1,100,1.02,,,,75,310,Drizzle,light intensity drizzle rain,09n
1587243600,2020-04-18 21:00:00 +0000 UTC,3600,Dublin,53.349805,-6.26031,7.13,2.1,100,1.02,,,,75,501,Rain,moderate rain,10n
1587247200,2020-04-18 22:00:00 +0000 UTC,3600,Dublin,53.349805,-6.26031,7.05,1.5,110,0.51,,,,75,310,Drizzle,light intensity drizzle rain,09n
1587247200,2020-04-18 22:00:00 +0000 UTC,3600,Dublin,53.349805,-6.26031,7.05,1.5,110,0.51,,,,75,500,Rain,light rain,10n
1587250800,2020-04-18 23:00:00 +0000 UTC,3600,Dublin,53.349805,-6.26031,7.16,2.1,90,0.25,,,,75,500,Rain,light rain,10n
1587254400,2020-04-19 00:00:00 +0000 UTC,3600,Dublin,53.349805,-6.26031,7.12,2.1,90,,,,,75,803,Clouds,broken clouds,04n
1587258000,2020-04-19 01:00:00 +0000 UTC,3600,Dublin,53.349805,-6.26031,7.12,2.6,80,,,,,75,803,Clouds,broken clouds,04n
1587261600,2020-04-19 02:00:00 +0000 UTC,3600,Dublin,53.349805,-6.26031,7.17,3.1,90,,,,,75,803,Clouds,broken clouds,04n
1587265200,2020-04-19 03:00:00 +0000 UTC,3600,Dublin,53.349805,-6.26031,7.46,3.6,90,,,,,75,803,Clouds,broken clouds,04n
1587268800,2020-04-19 04:00:00 +0000 UTC,3600,Dublin,53.349805,-6.26031,7.43,3.1,100,0.25,,,,90,310,Drizzle,light intensity drizzle rain,09n
1587268800,2020-04-19 04:00:00 +0000 UTC,3600,Dublin,53.349805,-6.26031,7.43,3.1,100,0.25,,,,90,500,Rain,light rain,10n
1587272400,2020-04-19 05:00:00 +0000 UTC,3600,Dublin,53.349805,-6.26031,7.18,3.6,90,,,,,90,701,Mist,mist,50n
1587276000,2020-04-19 06:00:00 +0000 UTC,3600,Dublin,53.349805,-6.26031,7.44,3.1,110,,,,,75,803,Clouds,broken clouds,04d
1587279600,2020-04-19 07:00:00 +0000 UTC,3600,Dublin,53.349805,-6.26031,7.63,3.1,120,,,,,90,804,Clouds,overcast clouds,04d
1587283200,2020-04-19 08:00:00 +0000 UTC,3600,Dublin,53.349805,-6.26031,8.18,2.6,130,,,,,75,803,Clouds,broken clouds,04d
1587286800,2020-04-19 09:00:00 +0000 UTC,3600,Dublin,53.349805,-6.26031,9.25,3.1,130,,,,,75,803,Clouds,broken clouds,04d
1587290400,2020-04-19 10:00:00 +0000 UTC,3600,Dublin,53.349805,-6.26031,9.9,5.1,100,,,,,75,803,Clouds,broken clouds,04d
1587294000,2020-04-19 11:00:00 +0000 UTC,3600,Dublin,53.349805,-6.26031,10.47,5.1,120,,,,,75,803,Clouds,broken clouds,04d
1587297600,2020-04-19 12:00:00 +0000 UTC,3600,Dublin,53.349805,-6.26031,11.53,4.6,140,,,,,75,803,Clouds,broken clouds,04d
1587301200,2020-04-19 13:00:00 +0000 UTC,3600,Dublin,53.349805,-6.26031,11.44,5.7,100,,,,,75,803,Clouds,broken clouds,04d
1587304800,2020-04-19 14:00:00 +0000 UTC,3600,Dublin,53.349805,-6.26031,11.53,5.1,90,,,,,75,803,Clouds,broken clouds,04d
1587308400,2020-04-19 15:00:00 +0000 UTC,3600,Dublin,53.349805,-6.26031,11.13,6.2,80,,,,,75,803,Clouds,broken clouds,04d
1587312000,2020-04-19 16:00:00 +0000 UTC,3600,Dublin,53.349805,-6.26031,10.95,4.6,90,,,,,75,803,Clouds,broken clouds,04d
1587315600,2020-04-19 17:00:00 +0000 UTC,3600,Dublin,53.349805,-6.26031,10.69,5.1,80,,,,,20,801,Clouds,few clouds,02d
1587319200,2020-04-19 18:00:00 +0000 UTC,3600,Dublin,53.349805,-6.26031,9.99,5.1,90,,,,,20,801,Clouds,few clouds,02d
1587322800,2020-04-19 19:00:00 +0000 UTC,3600,Dublin,53.349805,-6.26031,8.97,3.6,60,,,,,20,801,Clouds,few clouds,02d
1587326400,2020-04-19 20:00:00 +0000 UTC,3600,Dublin,53.349805,-6.26031,7.39,2.6,30,,,,,20,801,Clouds,few clouds,02n
1587330000,2020-04-19 21:00:00 +0000 UTC,3600,Dublin,53.349805,-6.26031,6.16,2.1,340,,,,,20,801,Clouds,few clouds,02n
1587333600,2020-04-19 22:00:00 +0000 UTC,3600,Dublin,53.349805,-6.26031,5.49,2.1,360,,,,,20,801,Clouds,few clouds,02n
1587337200,2020-04-19 23:00:00 +0000 UTC,3600,Dublin,53.349805,-6.26031,5.46,2.6,10,,,,,20,801,Clouds,few clouds,02n
1587340800,2020-04-20 00:00:00 +0000 UTC,3600,Dublin,53.349805,-6.26031,4.51,1.5,60,,,,,20,801,Clouds,few clouds,02n
1587344400,2020-04-20 01:00:00 +0000 UTC,3600,Dublin,53.349805,-6.26031,4.27,3.1,90,,,,,20,801,Clouds,few clouds,02n
1587348000,2020-04-20 02:00:00 +0000 UTC,3600,Dublin,53.349805,-6.26031,4.66,3.1,90,,,,,40,802,Clouds,scattered clouds,03n
1587351600,2020-04-20 03:00:00 +0000 UTC,3600,Dublin,53.349805,-6.26031,4.79,4.1,80,,,,,40,802,Clouds,scattered clouds,03n
1587355200,2020-04-20 04:00:00 +0000 UTC,3600,Dublin,53.349805,-6.26031,5.15,4.6,80,,,,,40,802,Clouds,scattered clouds,03n
1587358800,2020-04-20 05:00:00 +0000 UTC,3600,Dublin,53.349805,-6.26031,4.26,4.1,90,,,,,40,802,Clouds,scattered clouds,03n
1587362400,2020-04-20 06:00:00 +0000 UTC,3600,Dublin,53.349805,-6.26031,4.18,4.6,90,,,,,20,801,Clouds,few clouds,02d
1587366000,2020-04-20 07:00:00 +0000 UTC,3600,Dublin,53.349805,-6.26031,7.06,6.2,90,,,,,20,801,Clouds,few clouds,02d
1587369600,2020-04-20 08:00:00 +0000 UTC,3600,Dublin,53.349805,-6.26031,8.61,7.7,100,0.25,,,,40,500,Rain,light rain,10d
1587373200,2020-04-20 09:00:00 +0000 UTC,3600,Dublin,53.349805,-6.26031,8.94,7.7,80,,,,,40,802,Clouds,scattered clouds,03d
1587376800,2020-04-20 10:00:00 +0000 UTC,3600,Dublin,53.349805,-6.26031,9.23,8.2,80,,,,,75,803,Clouds,broken clouds,04d
1587380400,2020-04-20 11:00:00 +0000 UTC,3600,Dublin,53.349805,-6.26031,9.98,7.2,80,,,,,40,802,Clouds,scattered clouds,03d
1587384000,2020-04-20 12:00:00 +0000 UTC,3600,Dublin,53.349805,-6.26031,9.65,7.7,70,,,,,75,803,Clouds,broken clouds,04d
1587387600,2020-04-20 13:00:00 +0000 UTC,3600,Dublin,53.349805,-6.26031,10.12,8.7,70,,,,,20,801,Clouds,few clouds,02d
1587391200,2020-04-20 14:00:00 +0000 UTC,3600,Dublin,53.349805,-6.26031,11.19,9.8,70,,,,,20,801,Clouds,few clouds,02d
1587394800,2020-04-20 15:00:00 +0000 UTC,3600,Dublin,53.349805,-6.26031,11.84,8.2,60,,,,,20,801,Clouds,few clouds,02d
1587398400,2020-04-20 16:00:00 +0000 UTC,3600,Dublin,53.349805,-6.26031,12.39,8.7,60,,,,,20,801,Clouds,few clouds,02d
1587402000,2020-04-20 17:00:00 +0000 UTC,3600,Dublin,53.349805,-6.26031,11.87,9.3,60,,,,,0,800,Clear,sky is clear,01d
1587405600,2020-04-20 18:00:00 +0000 UTC,3600,Dublin,53.349805,-6.26031,11.61,7.2,50,,,,,0,800,Clear,sky is clear,01d
1587409200,2020-04-20 19:00:00 +0000 UTC,3600,Dublin,53.349805,-6.26031,10.49,7.7,60,,,,,0,800,Clear,sky is clear,01d
1587412800,2020-04-20 20:00:00 +0000 UTC,3600,Dublin,53.349805,-6.26031,9.49,7.7,60,,,,,0,800,Clear,sky is clear,01n
1587416400,2020-04-20 21:00:00 +0000 UTC,3600,Dublin,53.349805,-6.26031,8.83,8.7,70,,,,,0,800,Clear,sky is clear,01n
1587420000,2020-04-20 22:00:00 +0000 UTC,3600,Dublin,53.349805,-6.26031,8.69,7.7,80,,,,,0,800,Clear,sky is clear,01n
1587423600,2020-04-20 23:00:00 +0000 UTC,3600,Dublin,53.349805,-6.26031,8.01,8.2,70,,,,,0,800,Clear,sky is clear,01n
1587427200,2020-04-21 00:00:00 +0000 UTC,3600,Dublin,53.349805,-6.26031,7.87,8.2,80,,,,,0,800,Clear,sky is clear,01n
1587430800,2020-04-21 01:00:00 +0000 UTC,3600,Dublin,53.349805,-6.26031,7.51,8.7,80,,,,,0,800,Clear,sky is clear,01n
1587434400,2020-04-21 02:00:00 +0000 UTC,3600,Dublin,53.349805,-6.26031,6.97,7.7,70,,,,,0,800,Clear,sky is clear,01n
1587438000,2020-04-21 03:00:00 +0000 UTC,3600,Dublin,53.349805,-6.26031,6.87,10.3,70,,,,,0,800,Clear,sky is clear,01n
1587441600,2020-04-21 04:00:00 +0000 UTC,3600,Dublin,53.349805,-6.26031,7.1,8.7,60,,,,,0,800,Clear,sky is clear,01n
1587445200,2020-04-21 05:00:00 +0000 UTC,3600,Dublin,53.349805,-6.26031,7.28,7.7,70,,,,,40,802,Clouds,scattered clouds,03n
1587448800,2020-04-21 06:00:00 +0000 UTC,3600,Dublin,53.349805,-6.26031,7.63,6.7,70,,,,,40,802,Clouds,scattered clouds,03d
1587452400,2020-04-21 07:00:00 +0000 UTC,3600,Dublin,53.349805,-6.26031,8.2,7.2,70,,,,,40,802,Clouds,scattered clouds,03d
1587456000,2020-04-21 08:00:00 +0000 UTC,3600,Dublin,53.349805,-6.26031,8.86,7.7,60,,,,,20,801,Clouds,few clouds,02d
1587459600,2020-04-21 09:00:00 +0000 UTC,3600,Dublin,53.349805,-6.26031,9.01,8.7,60,,,,,40,802,Clouds,scattered clouds,03d
1587463200,2020-04-21 10:00:00 +0000 UTC,3600,Dublin,53.349805,-6.26031,10.07,9.3,60,,,,,20,801,Clouds,few clouds,02d
1587466800,2020-04-21 11:00:00 +0000 UTC,3600,Dublin,53.349805,-6.26031,10.47,9.8,60,,,,,20,801,Clouds,few clouds,02d
1587470400,2020-04-21 12:00:00 +0000 UTC,3600,Dublin,53.349805,-6.26031,10.88,8.2,60,,,,,20,801,Clouds,few clouds,02d
1587474000,2020-04-21 13:00:00 +0000 UTC,3600,Dublin,53.349805,-6.26031,11.85,7.2,50,,,,,20,801,Clouds,few clouds,02d
1587477600,2020-04-21 14:00:00 +0000 UTC,3600,Dublin,53.349805,-6.26031,12.59,7.2,60,,,,,20,801,Clouds,few clouds,02d
1587481200,2020-04-21 15:00:00 +0000 UTC,3600,Dublin,53.349805,-6.26031,13.04,6.7,70,,,,,0,800,Clear,sky is clear,01d
1587484800,2020-04-21 16:00:00 +0000 UTC,3600,Dublin,53.349805,-6.26031,13.48,4.6,70,,,,,0,800,Clear,sky is clear,01d
1587488400,2020-04-21 17:00:00 +0000 UTC,3600,Dublin,53.349805,-6.26031,13.46,5.7,80,,,,,0,800,Clear,sky is clear,01d
1587492000,2020-04-21 18:00:00 +0000 UTC,3600,Dublin,53.349805,-6.26031,12.65,6.2,70,,,,,0,800,Clear,sky is clear,01d
1587495600,2020-04-21 19:00:00 +0000 UTC,3600,Dublin,53.349805,-6.26031,11.76,4.6,50,,,,,0,800,Clear,sky is clear,01d
1587499200,2020-04-21 20:00:00 +0000 UTC,3600,Dublin,53.349805,-6.26031,10.54,4.6,60,,,,,16,801,Clouds,few clouds,02n
1587502800,2020-04-21 21:00:00 +0000 UTC,3600,Dublin,53.349805,-6.26031,10.26,5.7,60,,,,,16,801,Clouds,few clouds,02n
1587506400,2020-04-21 22:00:00 +0000 UTC,3600,Dublin,53.349805,-6.26031,9.73,5.1,60,,,,,16,801,Clouds,few clouds,02n
1587510000,2020-04-21 23:00:00 +0000 UTC,3600,Dublin,53.349805,-6.26031,8.8,5.1,60,,,,,0,800,Clear,sky is clear,01n
1587513600,2020-04-22 00:00:00 +0000 UTC,3600,Dublin,53.349805,-6.26031,8.57,4.6,60,,,,,0,800,Clear,sky is clear,01n
1587517200,2020-04-22 01:00:00 +0000 UTC,3600,Dublin,53.349805,-6.26031,8.49,5.7,70,,,,,0,800,Clear,sky is clear,01n
1587520800,2020-04-22 02:00:00 +0000 UTC,3600,Dublin,53.349805,-6.26031,7.84,5.1,70,,,,,17,801,Clouds,few clouds,02n
1587524400,2020-04-22 03:00:00 +0000 UTC,3600,Dublin,53.349805,-6.26031,7.28,3.6,60,,,,,17,801,Clouds,few clouds,02n
1587528000,2020-04-22 04:00:00 +0000 UTC,3600,Dublin,53.349805,-6.26031,7.36,5.7,60,,,,,40,802,Clouds,scattered clouds,03n
1587531600,2020-04-22 05:00:00 +0000 UTC,3600,Dublin,53.349805,-6.26031,7.51,4.1,50,,,,,75,803,Clouds,broken clouds,04n
1587535200,2020-04-22 06:00:00 +0000 UTC,3600,Dublin,53.349805,-6.26031,7.64,5.1,60,,,,,75,803,Clouds,broken clouds,04d
1587538800,2020-04-22 07:00:00 +0000 UTC,3600,Dublin,53.349805,-6.26031,8.06,5.7,70,,,,,40,802,Clouds,scattered clouds,03d
1587542400,2020-04-22 08:00:00 +0000 UTC,3600,Dublin,53.349805,-6.26031,8.88,6.7,50,,,,,75,803,Clouds,broken clouds,04d
1587546000,2020-04-22 09:00:00 +0000 UTC,3600,Dublin,53.349805,-6.26031,9.06,6.2,60,,,,,75,803,Clouds,broken clouds,04d
1587549600,2020-04-22 10:00:00 +0000 UTC,3600,Dublin,53.349805,-6.26031,9.52,6.2,80,,,,,75,803,Clouds,broken clouds,04d
1587553200,2020-04-22 11:00:00 +0000 UTC,3600,Dublin,53.349805,-6.26031,10.47,6.2,50,,,,,75,803,Clouds,broken clouds,04d
1587556800,2020-04-22 12:00:00 +0000 UTC,3600,Dublin,53.349805,-6.26031,11.07,6.2,60,,,,,75,803,Clouds,broken clouds,04d
1587560400,2020-04-22 13:00:00 +0000 UTC,3600,Dublin,53.349805,-6.26031,11.51,5.7,70,,,,,75,803,Clouds,broken clouds,04d
1587564000,2020-04-22 14:00:00 +0000 UTC,3600,Dublin,53.349805,-6.26031,11.89,4.6,70,,,,,75,803,Clouds,broken clouds,04d
1587567600,2020-04-22 15:00:00 +0000 UTC,3600,Dublin,53.349805,-6.26031,12.44,5.1,70,,,,,75,803,Clouds,broken clouds,04d
1587571200,2020-04-22 16:00:00 +0000 UTC,3600,Dublin,53.349805,-6.26031,13.05,5.1,60,,,,,75,803,Clouds,broken clouds,04d
1587574800,2020-04-22 17:00:00 +0000 UTC,3600,Dublin,53.349805,-6.26031,13.2,6.2,60,,,,,0,800,Clear,sky is clear,01d
1587578400,2020-04-22 18:00:00 +0000 UTC,3600,Dublin,53.349805,-6.26031,13.15,4.6,50,,,,,0,800,Clear,sky is clear,01d
1587582000,2020-04-22 19:00:00 +0000 UTC,3600,Dublin,53.349805,-6.26031,12.14,3.6,50,,,,,0,800,Clear,sky is clear,01d
1587585600,2020-04-22 20:00:00 +0000 UTC,3600,Dublin,53.349805,-6.26031,10.62,3.1,40,,,,,100,804,Clouds,overcast clouds,04n
1587589200,2020-04-22 21:00:00 +0000 UTC,3600,Dublin,53.349805,-6.26031,9.5,2.6,20,,,,,100,804,Clouds,overcast clouds,04n
1587592800,2020-04-22 22:00:00 +0000 UTC,3600,Dublin,53.349805,-6.26031,8.32,3.1,30,,,,,100,804,Clouds,overcast clouds,04n
1587596400,2020-04-22 23:00:00 +0000 UTC,3600,Dublin,53.349805,-6.26031,7.69,2.6,90,,,,,0,800,Clear,sky is clear,01n
1587600000,2020-04-23 00:00:00 +0000 UTC,3600,Dublin,53.349805,-6.26031,7.57,3.6,90,,,,,0,800,Clear,sky is clear,01n
1587603600,2020-04-23 01:00:00 +0000 UTC,3600,Dublin,53.349805,-6.26031,7.72,3.1,60,,,,,0,800,Clear,sky is clear,01n
1587607200,2020-04-23 02:00:00 +0000 UTC,3600,Dublin,53.349805,-6.26031,7.52,4.1,60,,,,,100,804,Clouds,overcast clouds,04n
1587610800,2020-04-23 03:00:00 +0000 UTC,3600,Dublin,53.349805,-6.26031,7.26,3.6,50,,,,,100,804,Clouds,overcast clouds,04n
1587614400,2020-04-23 04:00:00 +0000 UTC,3600,Dublin,53.349805,-6.26031,7.12,4.1,50,,,,,100,804,Clouds,overcast clouds,04n
1587618000,2020-04-23 05:00:00 +0000 UTC,3600,Dublin,53.349805,-6.26031,7.36,4.6,50,,,,,0,800,Clear,sky is clear,01n
1587621600,2020-04-23 06:00:00 +0000 UTC,3600,Dublin,53.349805,-6.26031,7.14,4.6,60,,,,,0,800,Clear,sky is clear,01d
1587625200,2020-04-23 07:00:00 +0000 UTC,3600,Dublin,53.349805,-6.26031,8.22,4.6,60,,,,,0,800,Clear,sky is clear,01d
1587628800,2020-04-23 08:00:00 +0000 UTC,3600,Dublin,53.349805,-6.26031,9.24,5.1,60,,,,,75,803,Clouds,broken clouds,04d
1587632400,2020-04-23 09:00:00 +0000 UTC,3600,Dublin,53.349805,-6.26031,10.12,4.6,60,,,,,75,803,Clouds,broken clouds,04d
1587636000,2020-04-23 10:00:00 +0000 UTC,3600,Dublin,53.349805,-6.26031,11.41,5.1,50,,,,,75,803,Clouds,broken clouds,04d
1587639600,2020-04-23 11:00:00 +0000 UTC,3600,Dublin,53.349805,-6.26031,12.23,5.1,60,,,,,75,803,Clouds,broken clouds,04d
1587643200,2020-04-23 12:00:00 +0000 UTC,3600,Dublin,53.349805,-6.26031,12.65,4.6,50,,,,,75,803,Clouds,broken clouds,04d
1587646800,2020-04-23 13:00:00 +0000 UTC,3600,Dublin,53.349805,-6.26031,12.73,4.1,60,,,,,0,800,Clear,sky is clear,01d
1587650400,2020-04-23 14:00:00 +0000 UTC,3600,Dublin,53.349805,-6.26031,13.18,5.1,70,,,,,94,804,Clouds,overcast clouds,04d
1587654000,2020-04-23 15:00:00 +0000 UTC,3600,Dublin,53.349805,-6.26031,13.01,4.6,60,,,,,94,804,Clouds,overcast clouds,04d
1587657600,2020-04-23 16:00:00 +0000 UTC,3600,Dublin,53.349805,-6.26031,12.86,4.6,60,,,,,94,804,Clouds,overcast clouds,04d
1587661200,2020-04-23 17:00:00 +0000 UTC,3600,Dublin,53.349805,-6.26031,12.43,4.6,80,,,,,0,800,Clear,sky is clear,01d
1587664800,2020-04-23 18:00:00 +0000 UTC,3600,Dublin,53.349805,-6.26031,12.05,3.6,70,,,,,0,800,Clear,sky is clear,01d
1587668400,2020-04-23 19:00:00 +0000 UTC,3600,Dublin,53.349805,-6.26031,10.59,2.1,100,,,,,0,800,Clear,sky is clear,01d
1587672000,2020-04-23 20:00:00 +0000 UTC,3600,Dublin,53.349805,-6.26031,9.23,1.5,120,,,,,100,804,Clouds,overcast clouds,04n
1587675600,2020-04-23 21:00:00 +0000 UTC,3600,Dublin,53.349805,-6.26031,7.7,2.1,90,,,,,100,804,Clouds,overcast clouds,04n
1587679200,2020-04-23 22:00:00 +0000 UTC,3600,Dublin,53.349805,-6.26031,6.93,2.6,20,,,,,100,804,Clouds,overcast clouds,04n
1587682800,2020-04-23 23:00:00 +0000 UTC,3600,Dublin,53.349805,-6.26031,6.7,2.1,360,,,,,0,800,Clear,sky is clear,01n
1587686400,2020-04-24 00:00:00 +0000 UTC,3600,Dublin,53.349805,-6.26031,6.06,1.5,350,,,,,0,800,Clear,sky is clear,01n
1587690000,2020-04-24 01:00:00 +0000 UTC,3600,Dublin,53.349805,-6.26031,5.87,2.1,360,,,,,0,800,Clear,sky is clear,01n
1587693600,2020-04-24 02:00:00 +0000 UTC,3600,Dublin,53.349805,-6.26031,5.81,3.1,20,,,,,100,804,Clouds,overcast clouds,04n
1587697200,2020-04-24 03:00:00 +0000 UTC,3600,Dublin,53.349805,-6.26031,5.85,3.1,350,,,,,100,804,Clouds,overcast clouds,04n
1587700800,2020-04-24 04:00:00 +0000 UTC,3600,Dublin,53.349805,-6.26031,5.48,2.6,10,,,,,100,804,Clouds,overcast clouds,04n
1587704400,2020-04-24 05:00:00 +0000 UTC,3600,Dublin,53.349805,-6.26031,5.57,1.5,0,,,,,0,800,Clear,sky is clear,01n
1587708000,2020-04-24 06:00:00 +0000 UTC,3600,Dublin,53.349805,-6.26031,6.07,2.6,310,,,,,40,802,Clouds,scattered clouds,03d
1587711600,2020-04-24 07:00:00 +0000 UTC,3600,Dublin,53.349805,-6.26031,8.09,2.6,20,,,,,0,800,Clear,sky is clear,01d
1587715200,2020-04-24 08:00:00 +0000 UTC,3600,Dublin,53.349805,-6.26031,9.83,3.1,30,,,,,75,803,Clouds,broken clouds,04d
1587718800,2020-04-24 09:00:00 +0000 UTC,3600,Dublin,53.349805,-6.26031,11.91,2.6,30,,,,,75,803,Clouds,broken clouds,04d
